Id,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cover_Type,Aspect2,Highwater,Elv-Vdist,EHDtH,Distanse_to_Hydrolody,Hydro_Fire_1,Hydro_Fire_2,Hydro_Road_1,Hydro_Road_2,Fire_Road_1,Fire_Road_2
9506,3155,164,14,255,-19,2201,232,243,139,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,344,True,3174,3104.0,255.70686341981516,586,76,2456,1946,2532,1870
9507,3447,330,13,458,78,4913,188,224,175,4362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,150,False,3369,3355.4,464.59444680280023,4820,3904,5371,4455,9275,551
9508,3369,45,15,120,21,3778,223,207,115,2864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,225,False,3348,3345.0,121.82364302548172,2984,2744,3898,3658,6642,914
9509,3305,92,14,85,7,3456,241,217,103,2610,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,272,False,3298,3288.0,85.28774824088158,2695,2525,3541,3371,6066,846
9510,3319,359,15,592,114,2781,197,212,151,2182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,179,False,3205,3200.6,602.8764384183545,2774,1590,3373,2189,4963,599
9511,3254,8,12,1071,237,2184,206,216,147,2112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,188,False,3017,3039.8,1096.9092943356802,3183,1041,3255,1113,4296,72
9512,3253,0,13,1061,236,2163,200,215,152,2125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,180,False,3017,3040.8,1086.9300805479625,3186,1064,3224,1102,4288,38
9513,3255,356,15,1050,238,2079,194,212,154,2164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,176,False,3017,3045.0,1076.6355000649012,3214,1114,3129,1029,4243,85
9514,3261,7,12,1106,244,2223,205,215,147,2077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,187,False,3017,3039.8,1132.5952498576003,3183,971,3329,1117,4300,146
9515,3261,357,14,1087,244,2143,198,214,154,2103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,177,False,3017,3043.6,1114.0489217265101,3190,1016,3230,1056,4246,40
9516,3277,357,19,1082,260,1956,186,202,151,2184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,False,3017,3060.6,1112.8000718907238,3266,1102,3038,874,4140,228
9517,2915,69,12,277,18,212,233,216,113,295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,249,False,2897,2859.6,277.58422145359776,572,18,489,65,507,83
9518,3069,140,7,242,8,1513,231,238,139,797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,320,False,3061,3020.6,242.1321952983535,1039,555,1755,1271,2310,716
9519,3182,252,14,216,41,2725,188,249,198,685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,72,False,3141,3138.8,219.85677155821242,901,469,2941,2509,3410,2040
9520,3242,164,11,120,2,3379,230,243,144,1347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,344,False,3240,3218.0,120.01666550941998,1467,1227,3499,3259,4726,2032
9521,3392,286,8,255,28,4908,199,240,181,3879,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,106,False,3364,3341.0,256.5326489942362,4134,3624,5163,4653,8787,1029
9522,3395,300,7,277,31,4911,202,237,175,3909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,120,False,3364,3339.6,278.72925931807015,4186,3632,5188,4634,8820,1002
9523,3393,47,15,190,45,3886,224,206,112,2885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,227,False,3348,3355.0,195.25624189766637,3075,2695,4076,3696,6771,1001
9524,3378,21,13,182,30,3786,211,212,135,2800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,201,False,3348,3341.6,184.45595680270128,2982,2618,3968,3604,6586,986
9525,3375,24,13,180,1,3761,213,211,133,2780,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,204,False,3374,3339.0,180.00277775634464,2960,2600,3941,3581,6541,981
9526,3354,77,16,153,11,3637,239,208,95,2678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,257,False,3343,3323.4,153.39491516996253,2831,2525,3790,3484,6315,959
9527,3304,102,10,60,6,3492,237,227,120,2563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,282,False,3298,3292.0,60.29925372672534,2623,2503,3552,3432,6055,929
9528,3296,49,5,0,0,3421,222,229,142,2508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,229,False,3296,3296.0,0.0,2508,2508,3421,3421,5929,913
9529,3294,36,6,30,0,3397,220,226,142,2490,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,216,False,3294,3288.0,30.0,2520,2460,3427,3367,5887,907
9530,3063,315,2,534,109,792,214,237,161,875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,135,False,2954,2956.2,545.0110090631198,1409,341,1326,258,1667,83
9531,3260,290,6,108,17,4860,202,239,176,2860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,110,False,3243,3238.4,109.32977636490436,2968,2752,4968,4752,7720,2000
9532,3300,307,5,150,16,4929,206,237,170,3159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,127,False,3284,3270.0,150.8509197850646,3309,3009,5079,4779,8088,1770
9533,3410,47,9,190,1,3953,224,220,130,2908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,227,False,3409,3372.0,190.0026315607234,3098,2718,4143,3763,6861,1045
9534,3388,47,9,175,14,3852,223,220,131,2821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,227,False,3374,3353.0,175.55910685578235,2996,2646,4027,3677,6673,1031
9535,3386,40,7,162,12,3827,221,224,139,2800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,220,False,3374,3353.6,162.4438364481706,2962,2638,3989,3665,6627,1027
9536,3305,323,22,108,17,3346,158,211,189,2413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,143,False,3288,3283.4,109.32977636490436,2521,2305,3454,3238,5759,933
9537,3274,0,13,1154,257,2145,200,215,152,2030,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,180,False,3017,3043.2,1182.2711194984,3184,876,3299,991,4175,115
9538,2981,36,4,497,88,192,220,230,147,573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,216,False,2893,2881.6,504.73062122284597,1070,76,689,305,765,381
9539,3128,159,15,162,30,2230,235,242,134,242,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,339,False,3098,3095.6,164.75436261295178,404,80,2392,2068,2472,1988
9540,3298,286,7,180,14,4961,201,240,179,3127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,106,False,3284,3262.0,180.54362353736008,3307,2947,5141,4781,8088,1834
9541,3305,312,6,162,0,4956,203,235,172,3217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,132,False,3305,3272.6,162.0,3379,3055,5118,4794,8173,1739
9542,3353,240,8,42,4,4953,206,247,179,3636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,60,False,3349,3344.6,42.190046219457976,3678,3594,4995,4911,8589,1317
9543,3366,245,10,124,10,4957,200,248,185,3726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,65,False,3356,3341.2,124.4025723206719,3850,3602,5081,4833,8683,1231
9544,3401,69,12,150,-7,3919,233,215,113,2844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,249,True,3408,3371.0,150.16324450410627,2994,2694,4069,3769,6763,1075
9545,3367,119,10,120,24,3721,237,232,125,2674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,299,False,3343,3343.0,122.37646832622684,2794,2554,3841,3601,6395,1047
9546,3350,349,14,319,85,3163,194,217,160,2244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,169,False,3265,3286.2,330.13027731488063,2563,1925,3482,2844,5407,919
9547,3047,128,8,120,21,1556,234,235,133,655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,308,False,3026,3023.0,121.82364302548172,775,535,1676,1436,2211,901
9548,3221,161,11,60,-12,3413,231,243,142,1392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341,True,3233,3209.0,61.18823416311342,1452,1332,3473,3353,4805,2021
9549,3339,315,5,42,-2,4980,206,236,168,3515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,135,True,3341,3330.6,42.04759208325728,3557,3473,5022,4938,8495,1465
9550,3456,323,11,458,37,5041,191,228,177,4234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,143,False,3419,3364.4,459.4921109224836,4692,3776,5499,4583,9275,807
9551,3369,129,9,90,-4,3763,235,235,130,2673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,309,True,3373,3351.0,90.08884503644167,2763,2583,3853,3673,6436,1090
9552,3311,72,11,30,-1,3571,233,218,116,2512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,252,True,3312,3305.0,30.01666203960727,2542,2482,3601,3541,6083,1059
9553,3320,343,24,95,22,3430,164,195,165,2400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,163,False,3298,3301.0,97.51410154434076,2495,2305,3525,3335,5830,1030
9554,3332,334,28,150,37,3384,146,192,178,2364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,154,False,3295,3302.0,154.49595463959565,2514,2214,3534,3234,5748,1020
9555,3291,351,14,1203,274,2038,194,215,159,1994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,171,False,3017,3050.4,1233.8091424527538,3197,791,3241,835,4032,44
9556,3096,0,8,170,16,618,208,225,154,1620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,False,3080,3062.0,170.75128110793196,1790,1450,788,448,2238,1002
9557,3072,334,9,0,0,1084,199,228,168,1740,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,False,3072,3072.0,0.0,1740,1740,1084,1084,2824,656
9558,3081,143,9,417,48,162,234,238,135,1321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,323,False,3033,2997.6,419.75349909202663,1738,904,579,255,1483,1159
9559,3311,336,13,228,-4,5017,190,222,170,3184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,156,True,3315,3265.4,228.0350850198276,3412,2956,5245,4789,8201,1833
9560,3353,315,6,30,4,5013,203,235,171,3633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,135,False,3349,3347.0,30.265491900843113,3663,3603,5043,4983,8646,1380
9561,3372,296,13,85,8,5019,182,235,193,3753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,116,False,3364,3355.0,85.37564055396598,3838,3668,5104,4934,8772,1266
9562,3411,60,8,95,2,3977,226,224,132,2825,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,240,False,3409,3392.0,95.02105029939419,2920,2730,4072,3882,6802,1152
9563,3340,336,28,134,42,3426,146,189,175,2358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,156,False,3298,3313.2,140.42791745233566,2492,2224,3560,3292,5784,1068
9564,3111,96,7,331,78,182,232,230,131,1167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,276,False,3033,3044.8,340.06617003165724,1498,836,513,149,1349,985
9565,3049,236,17,60,8,1678,187,253,199,466,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,56,False,3041,3037.0,60.530983801686226,526,406,1738,1618,2144,1212
9566,3306,351,14,1261,289,1976,195,216,159,1945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,171,False,3017,3053.8,1293.6931630027268,3206,684,3237,715,3921,31
9567,3307,345,15,1260,290,1953,190,216,164,1954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,165,False,3017,3055.0,1292.9423807734047,3214,694,3213,693,3907,1
9568,3271,335,10,201,38,4774,198,227,168,2791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,155,False,3233,3230.8,204.56050449683585,2992,2590,4975,4573,7565,1983
9569,3321,328,14,295,5,5079,185,222,177,3151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,148,False,3316,3262.0,295.0423698386386,3446,2856,5374,4784,8230,1928
9570,3355,338,13,95,11,5070,192,222,168,3511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,158,False,3344,3336.0,95.63472172804185,3606,3416,5165,4975,8581,1559
9571,3427,313,12,242,19,5099,189,231,182,3991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,133,False,3408,3378.6,242.7447218787671,4233,3749,5341,4857,9090,1108
9572,3465,321,12,366,39,5125,189,228,179,4201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,141,False,3426,3391.8,368.0720038253385,4567,3835,5491,4759,9326,924
9573,3370,340,28,162,66,3466,150,188,170,2310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,160,False,3304,3337.6,174.92855684535903,2472,2148,3628,3304,5776,1156
9574,2897,224,30,134,63,774,166,251,207,558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,False,2834,2870.2,148.07092894960846,692,424,908,640,1332,216
9575,3204,169,10,60,1,3326,228,244,148,1321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,349,False,3203,3192.0,60.00833275470999,1381,1261,3386,3266,4647,2005
9576,3338,331,11,283,0,5103,194,226,172,3271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,151,False,3338,3281.4,283.0,3554,2988,5386,4820,8374,1832
9577,3387,298,14,30,10,5109,180,234,194,3750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,118,False,3377,3381.0,31.622776601683793,3780,3720,5139,5079,8859,1359
9578,3490,324,12,446,38,5179,188,226,178,4350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,144,False,3452,3400.8,447.6159067772279,4796,3904,5625,4733,9529,829
9579,3091,74,3,180,6,1337,224,233,144,1505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,254,False,3085,3055.0,180.0999722376436,1685,1325,1517,1157,2842,168
9580,3099,315,9,120,22,1110,197,233,176,1670,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,135,False,3077,3075.0,122.0,1790,1550,1230,990,2780,560
9581,3023,95,8,30,1,1504,233,229,128,601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,275,False,3022,3017.0,30.01666203960727,631,571,1534,1474,2105,903
9582,3347,323,12,295,5,5132,188,227,178,3300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,143,False,3342,3288.0,295.0423698386386,3595,3005,5427,4837,8432,1832
9583,3358,340,14,228,16,5130,190,219,167,3390,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,160,False,3342,3312.4,228.56071403458645,3618,3162,5358,4902,8520,1740
9584,3180,212,12,297,9,2845,209,251,176,840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,32,False,3171,3120.6,297.1363323459452,1137,543,3142,2548,3685,2005
9585,3346,331,10,350,8,5164,197,228,170,3240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,151,False,3338,3276.0,350.09141663285607,3590,2890,5514,4814,8404,1924
9586,3401,281,15,42,7,5173,178,240,201,3810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,101,False,3394,3392.6,42.579337712087536,3852,3768,5215,5131,8983,1363
9587,3409,285,15,67,15,5175,179,239,200,3840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,105,False,3394,3395.6,68.65857557508748,3907,3773,5242,5108,9015,1335
9588,3500,315,11,408,40,5238,191,231,180,4350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,135,False,3460,3418.4,409.9560952102066,4758,3942,5646,4830,9588,888
9589,3012,324,13,210,22,324,188,226,178,324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,False,2990,2970.0,211.1492363235065,534,114,534,114,648,0
9590,3214,137,11,212,43,3778,237,236,129,1800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,317,False,3171,3171.6,216.31689716709604,2012,1588,3990,3566,5578,1978
9591,3199,112,16,150,17,3867,246,221,99,1890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,292,False,3182,3169.0,150.9602596712128,2040,1740,4017,3717,5757,1977
9592,3350,329,10,376,8,5194,197,229,171,3240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,149,False,3342,3274.8,376.0850967533811,3616,2864,5570,4818,8434,1954
